trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client,budget_par_jour,part_vol_budget,sejour_long,meteo_risque,client_business,hebergement_luxe,imprevu_present,imprevu_transport,imprevu_meteo,temperature_moyenne_saison,pluie_moyenne_mm,jours_pluie_moyen,vent_max_moyen_kmh,nb_jours_observes,latitude,longitude,source,periode_reference,pm10_moyen,pm2_5_moyen,european_aqi_moyen,uv_index_moyen,heures_observees_air,source_air_quality,periode_reference_air_quality
714,business,2206.96,sydney,hiver,4,villa,1095.59,nuageux,culture,2,annulation,1,1,séjour mitigé.,551.74,0.4964249465327871,0.0,0.0,1.0,1.0,1.0,1.0,0.0,22.44,3.42,39.0,20.67,90.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.57,9.86,34.15,2.24,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
715,senior,5089.5,rome,été,10,villa,1143.33,ensoleillé,plage,2,météo,0,1,séjour mitigé.,508.95,0.2246448570586501,0.0,0.0,0.0,1.0,1.0,0.0,1.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
716,solo,7318.39,lisbonne,automne,13,hôtel,919.42,variable,gastronomie,4,météo,1,0,excellent séjour.,562.953076923077,0.1256314571920873,0.0,1.0,0.0,0.0,1.0,0.0,1.0,18.72,2.83,21.0,17.54,91.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,15.83,9.72,31.17,0.9,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
717,couple,6936.73,new york,printemps,8,appartement,1066.73,variable,plage,1,retard_vol,1,1,séjour mitigé.,867.09125,0.1537799510720469,0.0,1.0,0.0,0.0,1.0,1.0,0.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
718,famille,18234.37,new york,hiver,18,hôtel,1359.37,nuageux,gastronomie,3,annulation,1,1,séjour mitigé.,1013.0205555555556,0.0745498747694601,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
719,couple,3347.33,lisbonne,été,5,appartement,545.12,ensoleillé,plage,2,météo,1,0,séjour mitigé.,669.466,0.1628521836807246,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.39,0.06,1.0,17.22,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
720,senior,11123.17,dubaï,printemps,21,appartement,1537.01,variable,culture,3,annulation,1,0,séjour mitigé.,529.6747619047619,0.1381809322342461,1.0,1.0,0.0,0.0,1.0,1.0,0.0,28.3,0.01,0.0,22.56,92.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
721,business,3092.24,paris,hiver,4,villa,1450.54,nuageux,gastronomie,4,bagages,1,0,excellent séjour.,773.06,0.4690903681473624,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.95,2.61,35.0,15.72,90.0,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
722,solo,11859.19,paris,hiver,12,resort,842.03,ensoleillé,plage,5,aucun,0,1,excellent séjour.,988.2658333333334,0.0710023197199808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.95,2.61,35.0,15.72,90.0,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
723,couple,9998.76,bali,printemps,15,resort,1173.12,variable,randonnée,3,bagages,1,1,séjour mitigé.,666.5840000000001,0.117326548492013,1.0,1.0,0.0,1.0,1.0,1.0,0.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
724,business,2826.76,new york,automne,3,villa,1047.35,variable,business,3,retard_vol,1,1,séjour mitigé.,942.2533333333334,0.3705125302466427,0.0,1.0,1.0,1.0,1.0,1.0,0.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
725,business,3004.29,rome,hiver,6,appartement,1009.93,pluie,business,3,bagages,0,1,séjour mitigé.,500.715,0.3361626207856099,0.0,1.0,1.0,0.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
726,solo,4654.13,tokyo,été,14,villa,662.56,ensoleillé,culture,5,aucun,0,1,excellent séjour.,332.4378571428571,0.1423595817048513,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.71,2.91,31.0,13.49,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
727,business,2879.28,new york,printemps,3,hôtel,924.38,pluie,business,4,météo,1,1,excellent séjour.,959.76,0.3210455391625684,0.0,1.0,1.0,0.0,1.0,0.0,1.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
728,solo,8775.75,lisbonne,printemps,13,appartement,1142.84,variable,gastronomie,1,bagages,1,0,séjour mitigé.,675.0576923076923,0.1302270461214141,0.0,1.0,0.0,0.0,1.0,1.0,0.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
729,solo,4175.03,rome,été,11,resort,1459.9,ensoleillé,gastronomie,4,annulation,1,1,excellent séjour.,379.5481818181818,0.3496741340780785,0.0,0.0,0.0,1.0,1.0,1.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
730,senior,8977.5,rome,automne,17,appartement,1524.39,pluie,culture,1,météo,0,0,séjour mitigé.,528.0882352941177,0.1698011695906432,1.0,1.0,0.0,0.0,1.0,0.0,1.0,17.21,4.01,24.0,12.75,91.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,13.51,9.22,34.28,0.79,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
731,solo,8643.68,new york,hiver,9,hôtel,1229.22,pluie,culture,4,bagages,0,1,excellent séjour.,960.4088888888888,0.1422102622956888,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
732,couple,2798.96,dubaï,printemps,5,hôtel,1097.09,variable,plage,2,météo,0,0,séjour mitigé.,559.792,0.3919634435647526,0.0,1.0,0.0,0.0,1.0,0.0,1.0,28.3,0.01,0.0,22.56,92.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
733,business,5135.96,bali,automne,7,resort,1139.39,pluie,culture,4,aucun,0,1,excellent séjour.,733.7085714285714,0.2218455751213016,0.0,1.0,1.0,1.0,0.0,0.0,0.0,26.3,6.82,61.0,14.71,91.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
734,senior,5526.25,new york,hiver,7,villa,1190.57,variable,plage,3,bagages,1,1,séjour mitigé.,789.4642857142857,0.2154390409409635,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
735,business,5713.06,new york,automne,6,villa,905.82,variable,culture,2,annulation,1,0,séjour mitigé.,952.1766666666668,0.1585525095132905,0.0,1.0,1.0,1.0,1.0,1.0,0.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
736,senior,11424.16,bali,automne,17,hôtel,1368.95,ensoleillé,plage,2,météo,1,1,séjour mitigé.,672.0094117647059,0.1198293791403481,1.0,0.0,0.0,0.0,1.0,0.0,1.0,26.3,6.82,61.0,14.71,91.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
737,business,2062.5,sydney,printemps,4,hôtel,1149.83,nuageux,business,4,météo,0,0,excellent séjour.,515.625,0.5574933333333333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,19.13,4.44,49.0,17.74,92.0,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
738,solo,10516.82,lisbonne,printemps,16,villa,854.09,ensoleillé,plage,2,météo,0,1,séjour mitigé.,657.30125,0.0812118111748608,1.0,0.0,0.0,1.0,1.0,0.0,1.0,15.64,3.53,41.0,19.08,92.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
739,business,2873.79,dubaï,été,5,villa,1461.62,variable,culture,1,retard_vol,0,1,séjour mitigé.,574.758,0.5086036210022304,0.0,1.0,1.0,1.0,1.0,1.0,0.0,35.27,0.0,0.0,22.79,92.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
740,famille,12297.56,dubaï,automne,20,villa,1408.79,nuageux,gastronomie,3,météo,1,1,séjour mitigé.,614.8779999999999,0.1145584977833001,1.0,0.0,0.0,1.0,1.0,0.0,1.0,29.44,0.0,0.0,20.09,91.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
741,famille,11084.04,rome,printemps,21,resort,1210.9,variable,culture,5,aucun,0,1,excellent séjour.,527.8114285714286,0.1092471698045117,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
742,couple,4349.43,rome,printemps,9,hôtel,1502.84,variable,culture,4,aucun,0,1,excellent séjour.,483.27,0.3455257355561533,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
743,business,1902.3,bali,printemps,3,hôtel,1036.15,pluie,business,1,météo,1,0,séjour mitigé.,634.1,0.5446827524575515,0.0,1.0,1.0,0.0,1.0,0.0,1.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
744,business,2436.69,bali,printemps,3,appartement,1350.95,pluie,business,3,bagages,0,1,séjour mitigé.,812.23,0.5544201355116982,0.0,1.0,1.0,0.0,1.0,1.0,0.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
745,business,5403.8,new york,automne,6,villa,1207.83,nuageux,gastronomie,2,retard_vol,1,0,séjour mitigé.,900.6333333333333,0.2235149339353787,0.0,0.0,1.0,1.0,1.0,1.0,0.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
746,business,3490.01,rome,automne,7,resort,1220.77,variable,business,3,retard_vol,1,0,séjour mitigé.,498.5728571428572,0.3497898286824393,0.0,1.0,1.0,1.0,1.0,1.0,0.0,17.21,4.01,24.0,12.75,91.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,13.51,9.22,34.28,0.79,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
747,couple,4644.64,rome,printemps,9,villa,1342.84,variable,plage,4,retard_vol,1,1,excellent séjour.,516.0711111111111,0.2891160563574356,0.0,1.0,0.0,1.0,1.0,1.0,0.0,15.22,3.55,32.0,13.85,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
749,senior,2698.24,rome,hiver,7,appartement,1457.66,ensoleillé,gastronomie,3,retard_vol,1,0,séjour mitigé.,385.4628571428571,0.540226221537002,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
750,couple,11170.85,bali,été,14,resort,1202.39,ensoleillé,plage,2,retard_vol,1,1,séjour mitigé.,797.9178571428572,0.1076363929333936,1.0,0.0,0.0,1.0,1.0,1.0,0.0,25.53,3.21,49.0,18.92,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
751,business,,paris,printemps,17,villa,1050.81,nuageux,business,2,aucun,0,1,de nombreux problèmes rencontrés.,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.44,1.18,26.0,14.07,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
752,solo,12092.48,tokyo,printemps,11,villa,974.76,pluie,culture,1,retard_vol,1,1,très mauvaise expérience.,1099.3163636363636,0.0806087750403556,0.0,1.0,0.0,1.0,1.0,1.0,0.0,14.52,6.04,44.0,15.33,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
753,senior,11596.27,new york,printemps,10,appartement,942.65,nuageux,plage,1,météo,1,1,de nombreux problèmes rencontrés.,1159.627,0.0812890696749903,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
754,business,,tokyo,été,5,appartement,1208.84,pluie,culture,3,annulation,0,1,dans l'ensemble satisfaisant.,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,27.71,2.91,31.0,13.49,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
755,famille,5462.92,rome,été,10,villa,1022.04,variable,plage,1,météo,0,1,de nombreux problèmes rencontrés.,546.292,0.1870867594619727,0.0,1.0,0.0,1.0,1.0,0.0,1.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
756,senior,6718.36,tokyo,printemps,10,appartement,996.39,nuageux,culture,2,météo,1,1,de nombreux problèmes rencontrés.,671.836,0.1483085157687292,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.52,6.04,44.0,15.33,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
757,business,6682.55,tokyo,printemps,3,villa,759.94,variable,culture,5,météo,1,1,"parfait, rien à redire.",2227.516666666667,0.1137200619523984,0.0,1.0,1.0,1.0,1.0,0.0,1.0,14.52,6.04,44.0,15.33,92.0,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
759,famille,13191.08,dubaï,hiver,8,hôtel,1069.43,ensoleillé,plage,5,bagages,0,1,une expérience inoubliable.,1648.885,0.0810722094021111,0.0,0.0,0.0,0.0,1.0,1.0,0.0,20.21,0.09,2.0,19.57,90.0,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
760,solo,8409.1,bali,printemps,12,villa,,nuageux,culture,1,aucun,0,1,très mauvaise expérience.,700.7583333333333,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.99,6.49,65.0,13.72,92.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
761,solo,14890.71,new york,été,12,hôtel,1171.27,pluie,randonnée,4,bagages,0,1,"parfait, rien à redire.",1240.8925,0.0786577671581811,0.0,1.0,0.0,0.0,1.0,1.0,0.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
762,senior,,new york,hiver,7,hôtel,1318.46,variable,business,4,météo,1,1,une expérience inoubliable.,,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.34,32.0,16.49,90.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,14.23,13.56,43.36,0.34,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
763,business,5976.82,lisbonne,hiver,12,appartement,1306.02,nuageux,culture,1,aucun,0,1,je ne recommande pas.,498.0683333333333,0.2185141931662657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.63,2.92,26.0,17.53,90.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
764,senior,10267.02,rome,hiver,9,villa,1266.13,ensoleillé,,5,météo,1,1,très bon rapport qualité-prix.,1140.78,0.1233201065158147,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.23,2.57,28.0,13.79,90.0,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
765,solo,13805.76,rome,automne,3,,1053.5,pluie,randonnée,3,aucun,0,1,"quelques imprévus, globalement bien.",4601.92,0.0763087291101685,0.0,1.0,0.0,,0.0,0.0,0.0,17.21,4.01,24.0,12.75,91.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,13.51,9.22,34.28,0.79,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
767,solo,11711.92,tokyo,hiver,15,hôtel,838.23,pluie,business,1,retard_vol,1,1,,780.7946666666667,0.0715706732969487,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.08,0.56,8.0,14.28,90.0,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
768,famille,,bali,hiver,3,villa,959.03,nuageux,plage,4,météo,1,1,très bon rapport qualité-prix.,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,26.28,11.89,84.0,14.7,90.0,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
769,senior,6049.86,dubaï,hiver,10,,1123.27,pluie,randonnée,1,retard_vol,1,1,de nombreux problèmes rencontrés.,604.986,0.1856687592770741,0.0,1.0,0.0,,1.0,1.0,0.0,20.21,0.09,2.0,19.57,90.0,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
770,business,9247.86,rome,été,18,hôtel,907.28,variable,plage,4,retard_vol,1,1,excellent séjour.,513.77,0.0981070215163291,1.0,1.0,1.0,0.0,1.0,1.0,0.0,27.22,1.32,16.0,14.95,92.0,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
771,business,13676.81,paris,printemps,6,resort,1143.74,pluie,gastronomie,4,bagages,0,1,très bon rapport qualité-prix.,2279.468333333333,0.0836262257061405,0.0,1.0,1.0,1.0,1.0,1.0,0.0,12.44,1.18,26.0,14.07,92.0,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
773,senior,8757.58,dubaï,été,3,villa,672.85,pluie,gastronomie,2,retard_vol,1,1,très mauvaise expérience.,2919.193333333333,0.0768305856184014,0.0,1.0,0.0,1.0,1.0,1.0,0.0,35.27,0.0,0.0,22.79,92.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
774,senior,7131.34,lisbonne,automne,18,villa,1337.6,variable,culture,1,annulation,1,1,je ne recommande pas.,396.18555555555554,0.1875664321151424,1.0,1.0,0.0,1.0,1.0,1.0,0.0,18.72,2.83,21.0,17.54,91.0,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,15.83,9.72,31.17,0.9,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
775,business,5601.29,dubaï,hiver,9,villa,990.86,,randonnée,1,aucun,0,1,je ne recommande pas.,622.3655555555556,0.1768985358729864,0.0,,1.0,1.0,0.0,0.0,0.0,20.21,0.09,2.0,19.57,90.0,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
776,couple,6269.95,new york,automne,10,hôtel,893.67,ensoleillé,plage,1,météo,1,1,très mauvaise expérience.,626.995,0.1425322370991794,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
777,solo,7470.31,dubaï,été,17,resort,824.85,pluie,randonnée,4,retard_vol,1,1,une expérience inoubliable.,439.43,0.1104171045110577,1.0,1.0,0.0,1.0,1.0,1.0,0.0,35.27,0.0,0.0,22.79,92.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
778,famille,13854.82,dubaï,hiver,13,appartement,,ensoleillé,business,5,aucun,0,1,"très satisfait, je recommande.",1065.7553846153846,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.21,0.09,2.0,19.57,90.0,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160.0,Open-Meteo Air Quality API,2024-12-01/2025-02-28
780,business,7136.24,new york,automne,7,resort,1009.98,pluie,gastronomie,5,bagages,0,1,excellent séjour.,1019.4628571428572,0.1415283118280775,0.0,1.0,1.0,1.0,1.0,1.0,0.0,13.97,3.07,25.0,15.38,91.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
781,business,3433.07,dubaï,printemps,12,resort,1060.23,nuageux,culture,5,aucun,0,1,"très satisfait, je recommande.",286.0891666666667,0.3088285412182099,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.3,0.01,0.0,22.56,92.0,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
782,senior,9814.89,bali,automne,7,hôtel,1405.2,ensoleillé,plage,1,annulation,1,1,très mauvaise expérience.,1402.1271428571429,0.1431702240167745,0.0,0.0,0.0,0.0,1.0,1.0,0.0,26.3,6.82,61.0,14.71,91.0,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184.0,Open-Meteo Air Quality API,2025-09-01/2025-11-30
783,couple,12437.18,new york,printemps,3,appartement,632.8,nuageux,plage,4,bagages,0,1,"parfait, rien à redire.",4145.7266666666665,0.0508797010254736,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.04,4.75,36.0,17.46,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208.0,Open-Meteo Air Quality API,2025-03-01/2025-05-31
784,solo,,new york,été,10,villa,1645.12,pluie,plage,1,météo,0,1,très mauvaise expérience.,,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,24.52,2.28,32.0,14.21,92.0,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208.0,Open-Meteo Air Quality API,2025-06-01/2025-08-31
